OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO;CONDICION
5619;DADDARIO Orchestral;A310 1/2M;Encordado | p/ violin | 1/2M Ascente | T: Medium;Cuerdas y Encordados;>10;40069.35;0.21;0;0.45;70301.678;;https://todomusica.com.ar/15920-large_default/img.jpg;https://todomusica.com.ar/15920-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;A310 3/4M;Encordado | p/ violin | 3/4M Ascente | T: Medium;Cuerdas y Encordados;>10;40069.35;0.21;0;0.45;70301.678;;https://todomusica.com.ar/22194-large_default/img.jpg;https://todomusica.com.ar/22194-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;A310 4/4M;"Encordado p/ violin, 4/4M Ascente  T: Med 
";Cuerdas y Encordados;>10;40069.35;0.21;0;0.45;70301.678;;https://todomusica.com.ar/15466-large_default/img.jpg;https://todomusica.com.ar/15466-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;DZ310A4/4L;Encordado | p/ violín | 4/4 | ZYEX | Re (D) entorchada en aluminio | Tension: Baja;Cuerdas y Encordados;>10;103624.86;0.21;0;0.45;181809.821;;https://todomusica.com.ar/26931-large_default/img.jpg;https://todomusica.com.ar/26931-large_default/img.jpg; https://todomusica.com.ar/26932-large_default/img.jpg; https://todomusica.com.ar/26933-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;DZ310A4/4M;Encordado | p/ violín | 4/4  |  ZYEX, Re (D)  | entorchada en aluminio |  T: Med;Cuerdas y Encordados;>10;65702.22;0.21;0;0.45;115274.546;;https://todomusica.com.ar/26934-large_default/img.jpg;https://todomusica.com.ar/26934-large_default/img.jpg; https://todomusica.com.ar/26935-large_default/img.jpg; https://todomusica.com.ar/26936-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;DZ310S4/4H;Encordado | p/ violín | 4/4 | ZYEX | Re (D) entorchada en Plata | Tension: Alta;Cuerdas y Encordados;>10;92572.59;0.21;0;0.45;162418.615;;https://todomusica.com.ar/1195-large_default/img.jpg;https://todomusica.com.ar/1195-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;DZ310S4/4L;"Encordado | p/ violín | 4/4 | ZYEX | Re (D) entorchada en Plata | Tension: Baja 
";Cuerdas y Encordados;>10;92572.59;0.21;0;0.45;162418.615;;https://todomusica.com.ar/26939-large_default/img.jpg;https://todomusica.com.ar/26939-large_default/img.jpg; https://todomusica.com.ar/26940-large_default/img.jpg; https://todomusica.com.ar/26941-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;DZ310S4/4M;"Encordado | p/ violín | 4/4 | ZYEX | Re (D) entorchada en Plata | T: Medium 
";Cuerdas y Encordados;>10;105397.33;0.21;0;0.45;184919.617;;https://todomusica.com.ar/26944-large_default/img.jpg;https://todomusica.com.ar/26942-large_default/img.jpg; https://todomusica.com.ar/26943-large_default/img.jpg; https://todomusica.com.ar/26944-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;DZ410LM;"Encordado | p/Viola | (16"" o +) | ZYEX | Long  | Re entorchada en plata | T: Medium 
";Cuerdas y Encordados;<10;119357.01;0.21;0;0.45;209411.869;;https://todomusica.com.ar/26945-large_default/img.jpg;https://todomusica.com.ar/26945-large_default/img.jpg; https://todomusica.com.ar/26946-large_default/img.jpg; https://todomusica.com.ar/26947-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;DZ410MM;"Encordado | p/Viola | Medium | ZYEX | Re entorchada en plata | T: Medium 
";Cuerdas y Encordados;>10;83098.51;0.21;0;0.45;145796.336;;https://todomusica.com.ar/17679-large_default/img.jpg;https://todomusica.com.ar/17679-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;DZ610 3/4M;"Encordado | p/Contrabajo | 3/4 |  ZYEX | Hybrido | T: Medium  
";Cuerdas y Encordados;>10;355202.93;0.21;0;0.45;623203.543;;https://todomusica.com.ar/15919-large_default/img.jpg;https://todomusica.com.ar/15919-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;D310 4/4M;Encordado | p/ Violin | 4/4 | Debut | Tension: Medium;Cuerdas y Encordados;>10;20076.82;0.21;0;0.45;35224.782;;https://todomusica.com.ar/17671-large_default/img.jpg;https://todomusica.com.ar/17671-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;H3101/2M;"Encordado | p/ violin | 1/2 HELICORE VIOLIN | T: MEDIUM 
";Cuerdas y Encordados;<10;64993.69;0.21;0;0.45;114031.429;;https://todomusica.com.ar/26867-large_default/img.jpg;https://todomusica.com.ar/26866-large_default/img.jpg; https://todomusica.com.ar/26867-large_default/img.jpg; https://todomusica.com.ar/26868-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;H3101/4M;"Encordado | p/ violin | 1/4 HELICORE VIOLIN | T: MEDIUM 
";Cuerdas y Encordados;>10;64993.69;0.21;0;0.45;114031.429;;https://todomusica.com.ar/12770-large_default/img.jpg;https://todomusica.com.ar/12770-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;H3103/4M;"Encordado | p/ violin | 3/4 HELICORE VIOLIN | T: MEDIUM 
";Cuerdas y Encordados;<10;64993.69;0.21;0;0.45;114031.429;;https://todomusica.com.ar/26870-large_default/img.jpg;https://todomusica.com.ar/26869-large_default/img.jpg; https://todomusica.com.ar/26870-large_default/img.jpg; https://todomusica.com.ar/26871-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;H3104/4M;Encordado  | P/ Violin | 4/4 | HELICORE | Set  Coiled entorchado | Tension: Medium;Cuerdas y Encordados;>10;82698.7;0.21;0;0.45;145094.863;;https://todomusica.com.ar/7996-large_default/img.jpg;https://todomusica.com.ar/7996-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;H410LM;"Encordado p/Viola , (16"" o +), HELICORE,  Long , interior de acero trenzado,  T: Med.";Cuerdas y Encordados;>10;114136.26;0.21;0;0.45;200252.072;;https://todomusica.com.ar/26875-large_default/img.jpg;https://todomusica.com.ar/26874-large_default/img.jpg; https://todomusica.com.ar/26875-large_default/img.jpg; https://todomusica.com.ar/26876-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;H410MM;"Encordado | p/Viola | (15""- 16"") | HELICORE | Med. interior de acero trenzado|  T: Medium";Cuerdas y Encordados;>10;109104.85;0.21;0;0.45;191424.456;;https://todomusica.com.ar/26879-large_default/img.jpg;https://todomusica.com.ar/26877-large_default/img.jpg; https://todomusica.com.ar/26878-large_default/img.jpg; https://todomusica.com.ar/26879-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;H412 MM;Cuerda suelta | D | p/ viola | 15o 16 HELICORE | T: MEDIUM;Cuerdas y Encordados;<10;26517.73;0.21;0;0.45;46525.359;;https://todomusica.com.ar/15908-large_default/img.jpg;https://todomusica.com.ar/15908-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;H5104/4M;"Encordado | p/Cello | 4/4 | HELICORE | nucleo de acero multi-trenzado | T: Medium 
";Cuerdas y Encordados;>10;187395.08;0.21;0;0.45;328784.673;;https://todomusica.com.ar/8001-large_default/img.jpg;https://todomusica.com.ar/8001-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;H6103/4M;"Encordado | p/Contrabajo | 3/4 | HELICORE | Bass Set | Multi-stranded steel core | t: Medium 
";Cuerdas y Encordados;>10;294249.96;0.21;0;0.45;516261.552;;https://todomusica.com.ar/26882-large_default/img.jpg;https://todomusica.com.ar/26880-large_default/img.jpg; https://todomusica.com.ar/26881-large_default/img.jpg; https://todomusica.com.ar/26882-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J10101/2M;"Encordado | p/ Cello | PRELUDE | CELLO SET 1/2 | Núcleo de acero | T: Medium 
";Cuerdas y Encordados;>10;112206.86;0.21;0;0.45;196866.94;;https://todomusica.com.ar/26895-large_default/img.jpg;https://todomusica.com.ar/26893-large_default/img.jpg; https://todomusica.com.ar/26894-large_default/img.jpg; https://todomusica.com.ar/26895-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J10101/4M;"Encordado | p/ Cello | PRELUDE | CELLO SET 1/4 | Nucleo de acero | T: Medium 
";Cuerdas y Encordados;<10;112206.86;0.21;0;0.45;196866.94;;https://todomusica.com.ar/26898-large_default/img.jpg;https://todomusica.com.ar/26896-large_default/img.jpg; https://todomusica.com.ar/26897-large_default/img.jpg; https://todomusica.com.ar/26898-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J10103/4M;"Encordado | p/ Cello | PRELUDE | CELLO SET 3/4 | Núcleo de acero | T: Medium 
";Cuerdas y Encordados;>10;112206.86;0.21;0;0.45;196866.94;;https://todomusica.com.ar/26899-large_default/img.jpg;https://todomusica.com.ar/26899-large_default/img.jpg; https://todomusica.com.ar/26900-large_default/img.jpg; https://todomusica.com.ar/26901-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J10104/4M;Encordado | p/ Cello | PRELUDE | CELLO SET 4/4 | Nucleo de acero | T:   Medium;Cuerdas y Encordados;<10;112206.86;0.21;0;0.45;196866.94;;https://todomusica.com.ar/15912-large_default/img.jpg;https://todomusica.com.ar/15912-large_default/img.jpg; https://todomusica.com.ar/25605-large_default/img.jpg; https://todomusica.com.ar/25606-large_default/img.jpg;0;SI;INGRESANDO
5619;DADDARIO Orchestral;J56014/4M;"Cuerda 1º | p/Violin | 4/4 | PROARTE |  E-Acero al carbono estañado | Tension: Media 
";Cuerdas y Encordados;>10;7906.67;0.21;0;0.45;13872.251;;https://todomusica.com.ar/26910-large_default/img.jpg;https://todomusica.com.ar/26910-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J56024/4M;"Cuerda 2º | p/Violin | 4/4 | PROATE | A-Aluminio | Tension: Media 
";Cuerdas y Encordados;>10;19823.44;0.21;0;0.45;34780.228;;https://todomusica.com.ar/26911-large_default/img.jpg;https://todomusica.com.ar/26911-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J5603 4/4M;"Cuerda suelta D p/ violin, 4/4 ProArte, T: MED 
";Cuerdas y Encordados;<10;21034.11;0.21;0;0.45;36904.347;;https://todomusica.com.ar/15905-large_default/img.jpg;https://todomusica.com.ar/15905-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J5604 4/4M;Cuerda suelta | G | p/ violin | 4/4 ProArte | T: MEDIUM ;Cuerdas y Encordados;>10;25119.85;0.21;0;0.45;44072.774;;https://todomusica.com.ar/26912-large_default/img.jpg;https://todomusica.com.ar/26912-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J563/4M;"Encordado | p/violín | 3/4 | PROARTE | Steel | T: Medium 
";Cuerdas y Encordados;>10;69722.72;0.21;0;0.45;122328.507;;https://todomusica.com.ar/26916-large_default/img.jpg;https://todomusica.com.ar/26916-large_default/img.jpg; https://todomusica.com.ar/26917-large_default/img.jpg; https://todomusica.com.ar/26918-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J564/4M;Encordado  p/violin, 4/4, Proarte, Perlon Core, Aluminun D-Re,  T: Medium;Cuerdas y Encordados;>10;48061.61;0.21;0;0.45;84324.089;;https://todomusica.com.ar/1922-large_default/img.jpg;https://todomusica.com.ar/1922-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J58LM;"Encordado | p/viola | Long | PROARTE | Re (D) aluminio Do (C) plata | T: Medium 
";Cuerdas y Encordados;>10;112887.86;0.21;0;0.45;198061.754;;https://todomusica.com.ar/26919-large_default/img.jpg;https://todomusica.com.ar/26919-large_default/img.jpg; https://todomusica.com.ar/26920-large_default/img.jpg; https://todomusica.com.ar/26921-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J591/2M;Encordado | p/ Cello | PROARTE | CELLO SET 1/2 | T: Medium;Cuerdas y Encordados;<10;223430.24;0.21;0;0.45;392008.359;;https://todomusica.com.ar/26922-large_default/img.jpg;https://todomusica.com.ar/26922-large_default/img.jpg; https://todomusica.com.ar/26923-large_default/img.jpg; https://todomusica.com.ar/26924-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J593/4M;"Encordado | p/ Cello | PROARTE | CELLO SET 3/4 | T: Medium 
";Cuerdas y Encordados;>10;223430.24;0.21;0;0.45;392008.359;;https://todomusica.com.ar/26925-large_default/img.jpg;https://todomusica.com.ar/26925-large_default/img.jpg; https://todomusica.com.ar/26926-large_default/img.jpg; https://todomusica.com.ar/26927-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J594/4M;"Encordado | p/ Cello | PROARTE | CELLO SET 4/4 | T: Medium 
";Cuerdas y Encordados;>10;223430.24;0.21;0;0.45;392008.359;;https://todomusica.com.ar/26928-large_default/img.jpg;https://todomusica.com.ar/26928-large_default/img.jpg; https://todomusica.com.ar/26929-large_default/img.jpg; https://todomusica.com.ar/26930-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J6103/4M;Encordado | p/Contrabajo | 3/4 |  PRELUDE | Nucleo de acero |  T: Medium;Cuerdas y Encordados;>10;162869.44;0.21;0;0.45;285754.435;;https://todomusica.com.ar/25609-large_default/img.jpg;https://todomusica.com.ar/25607-large_default/img.jpg; https://todomusica.com.ar/25608-large_default/img.jpg; https://todomusica.com.ar/25609-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J8101/2M;Encordado | p/Violin | 1/2 | PRELUDE | Solid steel core | T: Medium;Cuerdas y Encordados;>10;34728.9;0.21;0;0.45;60931.849;;https://todomusica.com.ar/25611-large_default/img.jpg;https://todomusica.com.ar/25611-large_default/img.jpg; https://todomusica.com.ar/25612-large_default/img.jpg; https://todomusica.com.ar/25613-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J8101/4M;Encordado | p/Violin | 1/4 | PRELUDE | Solid steel core | T: Medium ;Cuerdas y Encordados;>10;34728.9;0.21;0;0.45;60931.849;;https://todomusica.com.ar/7995-large_default/img.jpg;https://todomusica.com.ar/7995-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8103/4M;Encordado | p/Violin | 3/4 | PRELUDE | Solid steel core | T: Medium ;Cuerdas y Encordados;>10;34728.9;0.21;0;0.45;60931.849;;https://todomusica.com.ar/26902-large_default/img.jpg;https://todomusica.com.ar/26902-large_default/img.jpg; https://todomusica.com.ar/26903-large_default/img.jpg; https://todomusica.com.ar/26904-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J8104/4H;"Encordado | p/Violin | 4/4 | PRELUDE | Solid steel core | T: Alta 
";Cuerdas y Encordados;>10;34728.9;0.21;0;0.45;60931.849;;https://todomusica.com.ar/17683-large_default/img.jpg;https://todomusica.com.ar/17683-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8104/4L;Encordado | p/Violin | 4/4 | PRELUDE | Solid steel core | T: Light;Cuerdas y Encordados;>10;34728.9;0.21;0;0.45;60931.849;;https://todomusica.com.ar/7994-large_default/img.jpg;https://todomusica.com.ar/25614-large_default/img.jpg; https://todomusica.com.ar/25615-large_default/img.jpg; https://todomusica.com.ar/7994-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J8104/4M;Encordado | p/Violin | 4/4 | PRELUDE | Solid steel core | Tension: Medium;Cuerdas y Encordados;>10;33013.1;0.21;0;0.45;57921.478;;https://todomusica.com.ar/25616-large_default/img.jpg;https://todomusica.com.ar/25616-large_default/img.jpg; https://todomusica.com.ar/25617-large_default/img.jpg; https://todomusica.com.ar/25618-large_default/img.jpg;0;SI;INGRESANDO
5619;DADDARIO Orchestral;J811 1/2M;Cuerda Suelta | E | p/Violin | 1/2 | PRELUDE |  Solid steel core | T: Medium ;Cuerdas y Encordados;>10;5342.61;0.21;0;0.45;9373.604;;https://todomusica.com.ar/15468-large_default/img.jpg;https://todomusica.com.ar/15468-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8114/4M;Cuerda 1º, p/Violin, E Mi, 4/4 PRELUDE, T: Medium;Cuerdas y Encordados;>10;5636.78;0.21;0;0.45;9889.729;;https://todomusica.com.ar/15900-large_default/img.jpg;https://todomusica.com.ar/15900-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J812 3/4M;Cuerda Suelta | A | p/Violin | 3/4 | PRELUDE | Solid steel core | T: Medium ;Cuerdas y Encordados;>10;8823.41;0.21;0;0.45;15480.667;;https://todomusica.com.ar/15902-large_default/img.jpg;https://todomusica.com.ar/15902-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8124/4M;Cuerda 2º, p/Violin, A La, i, 4/4 PRELUDE, T: Medium;Cuerdas y Encordados;>10;9268.66;0.21;0;0.45;16261.868;;https://todomusica.com.ar/8000-large_default/img.jpg;https://todomusica.com.ar/8000-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8134/4M;Cuerda 3º, p/Violin, D Re, 4/4 PRELUDE, T: Medium;Cuerdas y Encordados;>10;9949.59;0.21;0;0.45;17456.561;;https://todomusica.com.ar/1273-large_default/img.jpg;https://todomusica.com.ar/1273-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J8144/4M;"Cuerda 4º | p/Violin | G Sol | 4/4 | PRELUDE | T: Medium 
";Cuerdas y Encordados;>10;10403.61;0.21;0;0.45;18253.128;;https://todomusica.com.ar/1274-large_default/img.jpg;https://todomusica.com.ar/1274-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J910LM;"Encordado | p/Viola | Prelude | Escala Larga (16"" -16.5"") | T: Medium 
";Cuerdas y Encordados;>10;51337.72;0.21;0;0.45;90072.025;;https://todomusica.com.ar/7999-large_default/img.jpg;https://todomusica.com.ar/7999-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J910MM;"Encordado | p/ Viola| Prelude | Escala Media (15"" - 15,5"") | T: Medium 
";Cuerdas y Encordados;>10;51337.72;0.21;0;0.45;90072.025;;https://todomusica.com.ar/26906-large_default/img.jpg;https://todomusica.com.ar/26906-large_default/img.jpg; https://todomusica.com.ar/26907-large_default/img.jpg; https://todomusica.com.ar/26908-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;J910SM;"Encordado | p/viola | PRELUDE | Escala Corta (13""-14"") | T: Medium 
";Cuerdas y Encordados;>10;51337.72;0.21;0;0.45;90072.025;;https://todomusica.com.ar/21305-large_default/img.jpg;https://todomusica.com.ar/21305-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J913MM;"Cuerda 3º | p/viola | PRELUDE | G | Escala Medium (15""-16"") 
";Cuerdas y Encordados;>10;14489.26;0.21;0;0.45;25421.41;;https://todomusica.com.ar/8002-large_default/img.jpg;https://todomusica.com.ar/8002-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;J914MM;"Cuerda 4º | p/viola | PRELUDE | C | Escala Medium (15""-16"") 
";Cuerdas y Encordados;>10;15586.43;0.21;0;0.45;27346.387;;https://todomusica.com.ar/13638-large_default/img.jpg;https://todomusica.com.ar/13638-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;KACR6;"Resina | Premiun | KAPLAN ARTCRAFT ROSIN | c/funda | C: Clara 
";Accesorios p/Inst.de Cuerdas;>10;10576.28;0.21;0;0.45;18556.088;;https://todomusica.com.ar/7985-large_default/img.jpg;https://todomusica.com.ar/7985-large_default/img.jpg; https://todomusica.com.ar/7986-large_default/img.jpg;0;0;SI;INGRESANDO
5619;DADDARIO Orchestral;KACR7;Resina | Premiun | KAPLAN ARTCRAFT ROSIN | c/funda | C: Oscuro;Accesorios p/Inst.de Cuerdas;>10;10584.36;0.21;0;0.45;18570.257;;https://todomusica.com.ar/7988-large_default/img.jpg;https://todomusica.com.ar/7987-large_default/img.jpg; https://todomusica.com.ar/7988-large_default/img.jpg;0;0;SI;INGRESANDO
5619;DADDARIO Orchestral;KAPLAN BOX;Pack Promo |  Encordados Daddario Kaplan | 20 encordados para Violín 4/4 | 20 soportes de resinas Free  |  Display para exhibición;Cuerdas y Encordados;>10;1392268.91;0.21;0;0.45;2442735.803;;;;;;;SI;
5619;DADDARIO Orchestral;KA410 LM;Encordado | p/Viola | 4/4 | KAPLAN AMO | T:Medium | Long scale ;Cuerdas y Encordados;<10;124486.95;0.21;0;0.45;218412.357;;https://todomusica.com.ar/15470-large_default/img.jpg;https://todomusica.com.ar/15470-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;KRDD;"Resina | KAPLAN PREMIUM ROSIN | con estuche | C: Clara 
";Accesorios p/Inst.de Cuerdas;>10;14400.47;0.21;0;0.45;25265.623;;https://todomusica.com.ar/1277-large_default/img.jpg;https://todomusica.com.ar/1277-large_default/img.jpg;0;0;0;SI;INGRESANDO
5619;DADDARIO Orchestral;KRDL;"Resina | KAPLAN PREMIUM ROSIN | con estuche | C: OSURO 
";Accesorios p/Inst.de Cuerdas;>10;14400.47;0.21;0;0.45;25265.623;;https://todomusica.com.ar/7993-large_default/img.jpg;https://todomusica.com.ar/7989-large_default/img.jpg; https://todomusica.com.ar/7990-large_default/img.jpg; https://todomusica.com.ar/7991-large_default/img.jpg; https://todomusica.com.ar/7992-large_default/img.jpg;SI;INGRESANDO
5619;DADDARIO Orchestral;KS311W 4/4M;Cuerda Suelta | E | p/ violin | 4/4 KAPLAN | T: MEDIUM | Scale Lenght ;Cuerdas y Encordados;>10;15200.63;0.21;0;0.45;26669.501;;https://todomusica.com.ar/15903-large_default/img.jpg;https://todomusica.com.ar/15903-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;KS5104/4M;"Encordado | p/ Cello | 4/4 Kaplan | T: Medium 
";Cuerdas y Encordados;<10;331891.78;0.21;0;0.45;582304.127;;https://todomusica.com.ar/26892-large_default/img.jpg;https://todomusica.com.ar/26890-large_default/img.jpg; https://todomusica.com.ar/26891-large_default/img.jpg; https://todomusica.com.ar/26892-large_default/img.jpg;0;SI;
5619;DADDARIO Orchestral;KS610 3/4M;Encordado | p/Contrabajo | 3/4 | KAPLAN | Solo Bass Set | Núcleo trensado | Entorchado Niquel |  t: Medium ;Cuerdas y Encordados;>10;337109.46;0.21;0;0.45;591458.551;;https://todomusica.com.ar/23693-large_default/img.jpg;https://todomusica.com.ar/23693-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;KV3104/4M;"Encordado | p/Violín | 4/4 | KAPLAN VIVO | T: Medium 
";Cuerdas y Encordados;<10;78626.61;0.21;0;0.45;137950.382;;https://todomusica.com.ar/7861-large_default/img.jpg;https://todomusica.com.ar/7861-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;KV410 LM;Encordado | p/ viola | 16 o +  KAPLAN | T: MED | Long Scale  ;Cuerdas y Encordados;>10;124486.95;0.21;0;0.45;218412.357;;https://todomusica.com.ar/15471-large_default/img.jpg;https://todomusica.com.ar/15471-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;K410 LM;"Encordado p/ Viola | KAPLAN FORZA  | 16"" Long | Tension Media ";Cuerdas y Encordados;>10;124486.95;0.21;0;0.45;218412.357;;https://todomusica.com.ar/23694-large_default/img.jpg;https://todomusica.com.ar/23694-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;K410 MM;Encordado | p/ viola | 16 o +  KAPLAN | T: MEDIUM | Long Scale  ;Cuerdas y Encordados;<10;124486.95;0.21;0;0.45;218412.357;;https://todomusica.com.ar/15918-large_default/img.jpg;https://todomusica.com.ar/15918-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;K420B-3;"Cuerda 1º | p/Violin | E Mi | Kaplan Golden Spiral | Cabo en bola | T: Medium 
";Cuerdas y Encordados;>10;7820.9;0.21;0;0.45;13721.763;;https://todomusica.com.ar/26889-large_default/img.jpg;https://todomusica.com.ar/26889-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;K420L-3;Cuerda 1º | p/Violin | E Mi | Kaplan Golden Spiral | Cabo en bola | T: Medium;Cuerdas y Encordados;>10;7820.9;0.21;0;0.45;13721.763;;https://todomusica.com.ar/15467-large_default/img.jpg;https://todomusica.com.ar/15467-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;K610 3/4M;"Encordado | p/Contrabajo | 3/4 | KAPLAN | Double Bass Set | Núcleo trensado | Entorchado Niquel |  t: Medium  
";Cuerdas y Encordados;>10;337109.46;0.21;0;0.45;591458.551;;https://todomusica.com.ar/23695-large_default/img.jpg;https://todomusica.com.ar/23695-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Orchestral;ORCH BOX;ORCHESTRAL ASSORTMENT;Cuerdas y Encordados;>10;1173163.3;0.21;0;0.45;2058315.004;;;;;;;SI;
5619;DADDARIO Orchestral;VR200;"Resina | D´Addario Natural Rosin | c/grip | c: Clara 
";Accesorios p/Inst.de Cuerdas;>10;5724.2;0.21;0;0.45;10043.109;;https://todomusica.com.ar/7981-large_default/img.jpg;https://todomusica.com.ar/7979-large_default/img.jpg; https://todomusica.com.ar/7980-large_default/img.jpg; https://todomusica.com.ar/7981-large_default/img.jpg;0;SI;INGRESANDO
5619;DADDARIO Orchestral;VR300;Resina | D´Addario Natural Rosin | c/grip | c: Oscuro;Accesorios p/Inst.de Cuerdas;>10;5724.2;0.21;0;0.45;10043.109;;https://todomusica.com.ar/7982-large_default/img.jpg;https://todomusica.com.ar/7982-large_default/img.jpg; https://todomusica.com.ar/7983-large_default/img.jpg; https://todomusica.com.ar/7984-large_default/img.jpg;0;SI;INGRESANDO
5619;DADDARIO Planet Waves;DGS12;Correa para Instrumentos Pequeños | Ukeleles /Mandolinas /Banjos /Guitarras |;Correas y Colgantes;<10;9281.15;0.21;0;0.45;16283.781;;https://todomusica.com.ar/31241-large_default/img.jpg;https://todomusica.com.ar/31241-large_default/img.jpg;0;0;0;SI;
5619;DADDARIO Planet Waves;DP0002;Manivela | ajusta/corta-cuerdas | p/Bajo/Guitarras/Mandolinas;Accesorios p/Inst.de Cuerdas;>10;16374.59;0.21;0;0.45;28729.224;;https://todomusica.com.ar/6266-large_default/img.jpg;https://todomusica.com.ar/6262-large_default/img.jpg; https://todomusica.com.ar/6263-large_default/img.jpg; https://todomusica.com.ar/6264-large_default/img.jpg; https://todomusica.com.ar/6265-large_default/img.jpg;SI;INGRESANDO
5619;DADDARIO Planet Waves;DP0002B;Manivela | Ajusta/corta-cuerdas | p/Bajo;Accesorios p/Inst.de Cuerdas;>10;16374.59;0.21;0;0.45;28729.224;;https://todomusica.com.ar/6270-large_default/img.jpg;https://todomusica.com.ar/6267-large_default/img.jpg; https://todomusica.com.ar/6268-large_default/img.jpg; https://todomusica.com.ar/6269-large_default/img.jpg; https://todomusica.com.ar/6270-large_default/img.jpg;SI;INGRESANDO
5619;DADDARIO Planet Waves;DP0002W;"Manivela | ajusta/corta-cuerdas | p/Bajo/Guitarras/Mandolinas|c: Blanco 
";Accesorios p/Inst.de Cuerdas;>10;16374.59;0.21;0;0.45;28729.224;;https://todomusica.com.ar/23705-large_default/img.jpg;https://todomusica.com.ar/23705-large_default/img.jpg; https://todomusica.com.ar/23706-large_default/img.jpg; https://todomusica.com.ar/23707-large_default/img.jpg;0;SI;INGRESANDO
